title_id,title_name,genre,release_year,age_rating,popularity_score,description
1774,Thriller Quest 1774,Thriller,1994,PG-13,0.675,"An engaging thriller story that captivates audiences. Released in 1994, this title has received critical acclaim."
1775,Animation Legacy 1775,Animation,2001,PG-13,0.582,"An engaging animation story that captivates audiences. Released in 2001, this title has received critical acclaim."
1776,Crime Quest 1776,Crime,2021,PG-13,0.522,"An engaging crime story that captivates audiences. Released in 2021, this title has received critical acclaim."
1777,Action Journey 1777,Action,2008,NC-17,0.653,"An engaging action story that captivates audiences. Released in 2008, this title has received critical acclaim."
1778,Drama Quest 1778,Drama,1993,PG-13,0.336,"An engaging drama story that captivates audiences. Released in 1993, this title has received critical acclaim."
1779,Documentary Legacy 1779,Documentary,1991,PG,0.363,"An engaging documentary story that captivates audiences. Released in 1991, this title has received critical acclaim."
1780,Drama Chronicles 1780,Drama,1997,PG-13,0.358,"An engaging drama story that captivates audiences. Released in 1997, this title has received critical acclaim."
1781,Comedy Legacy 1781,Comedy,2015,PG-13,0.686,"An engaging comedy story that captivates audiences. Released in 2015, this title has received critical acclaim."
1782,Action Quest 1782,Action,2013,PG-13,0.109,"An engaging action story that captivates audiences. Released in 2013, this title has received critical acclaim."
1783,Fantasy Journey 1783,Fantasy,1995,PG-13,0.587,"An engaging fantasy story that captivates audiences. Released in 1995, this title has received critical acclaim."
1784,Thriller Journey 1784,Thriller,1990,PG-13,0.542,"An engaging thriller story that captivates audiences. Released in 1990, this title has received critical acclaim."
1785,Sci-Fi Legacy 1785,Sci-Fi,2016,PG-13,0.675,"An engaging sci-fi story that captivates audiences. Released in 2016, this title has received critical acclaim."
1786,Horror Quest 1786,Horror,2011,PG,0.22,"An engaging horror story that captivates audiences. Released in 2011, this title has received critical acclaim."
1787,Thriller Journey 1787,Thriller,1997,PG-13,0.239,"An engaging thriller story that captivates audiences. Released in 1997, this title has received critical acclaim."
1788,Fantasy Tales 1788,Fantasy,1998,PG-13,0.192,"An engaging fantasy story that captivates audiences. Released in 1998, this title has received critical acclaim."
1789,Action Secrets 1789,Action,2015,R,0.526,"An engaging action story that captivates audiences. Released in 2015, this title has received critical acclaim."
1790,Mystery Secrets 1790,Mystery,2019,PG,0.201,"An engaging mystery story that captivates audiences. Released in 2019, this title has received critical acclaim."
1791,Sci-Fi Journey 1791,Sci-Fi,1998,NC-17,0.159,"An engaging sci-fi story that captivates audiences. Released in 1998, this title has received critical acclaim."
1792,Fantasy Legacy 1792,Fantasy,1994,PG-13,0.511,"An engaging fantasy story that captivates audiences. Released in 1994, this title has received critical acclaim."
1793,Drama Secrets 1793,Drama,1997,PG-13,0.224,"An engaging drama story that captivates audiences. Released in 1997, this title has received critical acclaim."
1794,Romance Tales 1794,Romance,2007,PG-13,0.642,"An engaging romance story that captivates audiences. Released in 2007, this title has received critical acclaim."
1795,Fantasy Tales 1795,Fantasy,2015,PG-13,0.529,"An engaging fantasy story that captivates audiences. Released in 2015, this title has received critical acclaim."
1796,Documentary Journey 1796,Documentary,2005,PG-13,0.237,"An engaging documentary story that captivates audiences. Released in 2005, this title has received critical acclaim."
1797,Comedy Legacy 1797,Comedy,2013,PG-13,0.293,"An engaging comedy story that captivates audiences. Released in 2013, this title has received critical acclaim."
1798,Comedy Legacy 1798,Comedy,2019,PG,0.366,"An engaging comedy story that captivates audiences. Released in 2019, this title has received critical acclaim."
1799,Drama Quest 1799,Drama,2016,G,0.41,"An engaging drama story that captivates audiences. Released in 2016, this title has received critical acclaim."
1800,Drama Secrets 1800,Drama,1992,PG-13,0.188,"An engaging drama story that captivates audiences. Released in 1992, this title has received critical acclaim."
1801,Action Quest 1801,Action,2019,PG-13,0.457,"An engaging action story that captivates audiences. Released in 2019, this title has received critical acclaim."
1802,Action Quest 1802,Action,2019,R,0.295,"An engaging action story that captivates audiences. Released in 2019, this title has received critical acclaim."
1803,Romance Quest 1803,Romance,1994,R,0.215,"An engaging romance story that captivates audiences. Released in 1994, this title has received critical acclaim."
1804,Drama Legacy 1804,Drama,2015,PG-13,0.479,"An engaging drama story that captivates audiences. Released in 2015, this title has received critical acclaim."
1805,Thriller Secrets 1805,Thriller,2017,PG-13,0.473,"An engaging thriller story that captivates audiences. Released in 2017, this title has received critical acclaim."
1806,Action Chronicles 1806,Action,2000,PG,0.248,"An engaging action story that captivates audiences. Released in 2000, this title has received critical acclaim."
1807,Thriller Tales 1807,Thriller,2010,PG-13,0.16,"An engaging thriller story that captivates audiences. Released in 2010, this title has received critical acclaim."
1808,Documentary Journey 1808,Documentary,2010,R,0.307,"An engaging documentary story that captivates audiences. Released in 2010, this title has received critical acclaim."
1809,Comedy Quest 1809,Comedy,2017,PG-13,0.553,"An engaging comedy story that captivates audiences. Released in 2017, this title has received critical acclaim."
1810,Thriller Chronicles 1810,Thriller,2009,PG-13,0.221,"An engaging thriller story that captivates audiences. Released in 2009, this title has received critical acclaim."
1811,Comedy Chronicles 1811,Comedy,2007,R,0.696,"An engaging comedy story that captivates audiences. Released in 2007, this title has received critical acclaim."
1812,Horror Secrets 1812,Horror,2005,R,0.284,"An engaging horror story that captivates audiences. Released in 2005, this title has received critical acclaim."
1813,Mystery Chronicles 1813,Mystery,2011,PG-13,0.188,"An engaging mystery story that captivates audiences. Released in 2011, this title has received critical acclaim."
1814,Animation Tales 1814,Animation,2013,PG-13,0.566,"An engaging animation story that captivates audiences. Released in 2013, this title has received critical acclaim."
1815,Romance Legacy 1815,Romance,2018,NC-17,0.339,"An engaging romance story that captivates audiences. Released in 2018, this title has received critical acclaim."
1816,Drama Legacy 1816,Drama,1994,R,0.661,"An engaging drama story that captivates audiences. Released in 1994, this title has received critical acclaim."
1817,Thriller Tales 1817,Thriller,2008,PG,0.444,"An engaging thriller story that captivates audiences. Released in 2008, this title has received critical acclaim."
1818,Drama Quest 1818,Drama,2003,PG,0.251,"An engaging drama story that captivates audiences. Released in 2003, this title has received critical acclaim."
1819,Animation Quest 1819,Animation,2021,PG,0.606,"An engaging animation story that captivates audiences. Released in 2021, this title has received critical acclaim."
1820,Documentary Quest 1820,Documentary,2006,PG-13,0.674,"An engaging documentary story that captivates audiences. Released in 2006, this title has received critical acclaim."
1821,Fantasy Tales 1821,Fantasy,1992,R,0.557,"An engaging fantasy story that captivates audiences. Released in 1992, this title has received critical acclaim."
1822,Documentary Legacy 1822,Documentary,2021,PG-13,0.652,"An engaging documentary story that captivates audiences. Released in 2021, this title has received critical acclaim."
1823,Action Legacy 1823,Action,1998,PG-13,0.198,"An engaging action story that captivates audiences. Released in 1998, this title has received critical acclaim."
1824,Comedy Quest 1824,Comedy,1993,R,0.498,"An engaging comedy story that captivates audiences. Released in 1993, this title has received critical acclaim."
1825,Fantasy Tales 1825,Fantasy,2005,PG-13,0.611,"An engaging fantasy story that captivates audiences. Released in 2005, this title has received critical acclaim."
1826,Thriller Secrets 1826,Thriller,2016,PG,0.397,"An engaging thriller story that captivates audiences. Released in 2016, this title has received critical acclaim."
1827,Animation Quest 1827,Animation,2004,R,0.14,"An engaging animation story that captivates audiences. Released in 2004, this title has received critical acclaim."
1828,Comedy Legacy 1828,Comedy,2015,R,0.41,"An engaging comedy story that captivates audiences. Released in 2015, this title has received critical acclaim."
1829,Crime Legacy 1829,Crime,2003,PG-13,0.425,"An engaging crime story that captivates audiences. Released in 2003, this title has received critical acclaim."
1830,Thriller Legacy 1830,Thriller,1999,R,0.209,"An engaging thriller story that captivates audiences. Released in 1999, this title has received critical acclaim."
1831,Documentary Secrets 1831,Documentary,2007,PG-13,0.623,"An engaging documentary story that captivates audiences. Released in 2007, this title has received critical acclaim."
1832,Animation Tales 1832,Animation,2023,NC-17,0.396,"An engaging animation story that captivates audiences. Released in 2023, this title has received critical acclaim."
1833,Thriller Secrets 1833,Thriller,2022,R,0.311,"An engaging thriller story that captivates audiences. Released in 2022, this title has received critical acclaim."
1834,Action Tales 1834,Action,2010,PG,0.314,"An engaging action story that captivates audiences. Released in 2010, this title has received critical acclaim."
1835,Fantasy Legacy 1835,Fantasy,2002,R,0.226,"An engaging fantasy story that captivates audiences. Released in 2002, this title has received critical acclaim."
1836,Sci-Fi Legacy 1836,Sci-Fi,2006,PG-13,0.235,"An engaging sci-fi story that captivates audiences. Released in 2006, this title has received critical acclaim."
